Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,PrimaryEnergyInputToPower.MWy,PowerOutput.MWy,Capacity.MW,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW,LCOE.USD_kWh,EffectiveCapacity.MW
hrv.coa,HRV,coa,2018,297,1453,394.0429988,165.8675799,297,0.482261043,0.363492132,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,143.2315298
hrv.nga,HRV,nga,2018,535,2245,709.8080955,256.2785388,1080.525,0.262002436,0.398840453,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,283.1001822
hrv.oil,HRV,oil,2018,14,69,18.57441745,7.876712329,668.175,0.011030865,0.396811796,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,7.370548221
hrv.nuc,HRV,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
hrv.wnd,HRV,wnd,2018,115,1335,152.5755719,152.3972603,586.3,0.267885283,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,157.0611414
hrv.sol,HRV,sol,2018,6,75,7.960464623,8.561643836,61,0.137051239,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,8.360125579
hrv.hyd,HRV,hyd,2018,662,7701,878.3045967,879.109589,2116.3,0.419870641,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,888.5722375
hrv.ore,HRV,ore,2018,75,357,99.50580779,40.75342466,10,0.022968037,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0.22968037
hrv.bio,HRV,bio,2018,167,313,221.5662653,35.73059361,79.33847032,1,0.358080099,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,79.33847032
hti.coa,HTI,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
hti.nga,HTI,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
hti.oil,HTI,oil,2018,268,848,355.5674198,96.80365297,194,0.554063103,0.302300593,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,107.488242
hti.nuc,HTI,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
hti.wnd,HTI,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
hti.sol,HTI,sol,2018,0,1,0,0.114155251,3,0.031506849,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0.094520547
hti.hyd,HTI,hyd,2018,17,197,22.55464976,22.48858447,61,0.241843701,0.654076472,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,14.75246576
hti.ore,HTI,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
hti.bio,HTI,bio,2018,0,0,0,0,96,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,74.09454547
hun.coa,HUN,coa,2018,1261,4834,1673.024315,551.826484,1105.5,0.495860259,0.327654243,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,548.1735163
hun.nga,HUN,nga,2018,1384,7234,1836.21384,825.7990868,4147.5,0.198915009,0.449294076,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,824.9999998
hun.oil,HUN,oil,2018,23,90,30.51511439,10.2739726,441,0.018378737,0.265606831,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,8.105023017
hun.nuc,HUN,nuc,2018,4114,15733,5458.225243,1796.004566,1889,0.950770019,0.329045521,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,1796.004566
hun.wnd,HUN,wnd,2018,52,607,68.9906934,69.29223744,329,0.210614703,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,69.29223729
hun.sol,HUN,sol,2018,53,620,70.3174375,70.77625571,726,0.095443853,0.985420401,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,69.29223728
hun.hyd,HUN,hyd,2018,19,222,25.20813797,25.34246575,57,0.444604662,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,25.34246573
hun.ore,HUN,ore,2018,204,726,270.6557972,82.87671233,17.23744292,1,0.063687692,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,17.23744292
hun.bio,HUN,bio,2018,524,1799,695.2139104,205.3652968,501,0.56621916,0.408041029,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,283.6757992
idn.coa,IDN,coa,2018,40515,160021,53753.03737,18267.23744,31587,0.576380633,0.338699652,0.9,0.089874259,0.051204012,0.0053,0.038670247,1330,0.089874259,18206.13505
idn.nga,IDN,nga,2018,13318,59421,17669.57797,6783.219178,17321.6,0.375656959,0.368258914,0.9,0.083821796,0.051534118,0.0021,0.032287677,850,0.083821796,6506.979581
idn.oil,IDN,oil,2018,6754,14879,8960.829677,1698.515982,6235.66,0.34838736,0.242435712,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,2172.425125
idn.nuc,IDN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
idn.wnd,IDN,wnd,2018,16,190,21.22790566,21.68949772,143,0.150062267,1,0,0.125444018,0,0,0.125444018,1850,0.125444018,21.45890418
idn.sol,IDN,sol,2018,8,91,10.61395283,10.38812785,24.42,0.093446498,0.214996572,0,0.115614129,0,0,0.115614129,1020,0.115614129,2.281963481
idn.hyd,IDN,hyd,2018,1860,21636,2467.744033,2469.863014,4797.8,0.400369666,0.77840066,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1920.893584
idn.ore,IDN,ore,2018,24838,16208,32953.67005,1850.228311,1948.3,0.821402589,0.048563291,0,0.214011944,6.22E-04,6.22E-04,0.213389722,4775.555556,0.214011944,1600.338664
idn.bio,IDN,bio,2018,4869,11325,6459.917041,1292.808219,198.02,0.504265574,0.015457578,0,0.193749805,0.120422147,0.0106,0.073327658,3180,0.193749805,99.85466896
ind.coa,IND,coa,2018,284969,1163402,378080.9405,132808.4475,226901.5,0.59205749,0.355317389,0.9,0.073617489,0.043013611,0.0017,0.030603879,950,0.073617489,134338.7326
ind.nga,IND,nga,2018,15462,73619,20514.11733,8403.995434,28437.22,0.287880658,0.399067894,0.9,0.096592395,0.052683428,0.0011,0.043908967,680,0.096592395,8186.525605
ind.oil,IND,oil,2018,4178,7848,5543.136866,895.890411,4137.63,0.692768439,0.517111438,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,2866.419476
ind.nuc,IND,nuc,2018,9853,37813,13072.40965,4316.552511,6780,0.636659662,0.330203277,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,4316.552508
ind.wnd,IND,wnd,2018,5528,64294,7334.241406,7339.497717,35138.15,0.195397719,0.936145127,0,0.04806232,0,0,0.04806232,870,0.04806232,6865.91436
ind.sol,IND,sol,2018,3416,39728,4532.157859,4535.159817,25212.26,0.178923451,0.995345859,0,0.042698603,0,0,0.042698603,480,0.042698603,4511.064567
ind.hyd,IND,hyd,2018,12995,151133,17241.03963,17252.62557,49916.67,0.34295166,0.992921843,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,17119.00484
ind.ore,IND,ore,2018,1123,2611,1489.933629,298.0593607,0,0.392222222,1,0,0.113813794,6.22E-04,6.22E-04,0.113191572,3762.222222,0.113813794,0
ind.bio,IND,bio,2018,24518,42771,32529.11194,4882.534247,9213.3,0.562295118,0.159260223,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,5180.593611
irl.coa,IRL,coa,2018,947,4247,1256.426666,484.8173516,1205,0.40261676,0.386137297,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,485.1531958
irl.nga,IRL,nga,2018,2456,16014,3258.483519,1828.082192,4363.7,0.420471437,0.563087461,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,1834.81121
irl.oil,IRL,oil,2018,35,140,46.43604363,15.98173516,923,0.017927408,0.356339525,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,16.54699758
irl.nuc,IRL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
irl.wnd,IRL,wnd,2018,743,8640,985.7708691,986.3013699,3564,0.27675875,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,986.368185
irl.sol,IRL,sol,2018,1,17,1.326744104,1.940639269,29,0.065560935,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,1.901267115
irl.hyd,IRL,hyd,2018,60,694,79.60464623,79.22374429,529,0.201046689,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,106.3536985
irl.ore,IRL,ore,2018,231,816,306.477888,93.15068493,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
irl.bio,IRL,bio,2018,73,330,96.85231958,37.67123288,140,0.916478881,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,128.3070433
irn.coa,IRN,coa,2018,250,650,331.686026,74.20091324,71.51392694,1,0.215607295,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,71.51392694
irn.nga,IRN,nga,2018,56983,256188,75601.85927,29245.20548,50749.7664,0.576681243,0.38711268,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,29266.43837
irn.oil,IRN,oil,2018,8339,29081,11063.71908,3319.748858,14512.2336,0.234702649,0.307858474,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,3406.059669
irn.nuc,IRN,nuc,2018,1978,7591,2624.299837,866.5525114,915,0.927671969,0.323446216,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,848.8198516
irn.wnd,IRN,wnd,2018,32,368,42.45581132,42.00913242,282,0.170955828,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,48.2095435
irn.sol,IRN,sol,2018,15,176,19.90116156,20.0913242,286,0.096577019,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,27.62102743
irn.hyd,IRN,hyd,2018,1356,15765,1799.065005,1799.657534,11724,0.155624648,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1824.543373
irn.ore,IRN,ore,2018,7,24,9.287208727,2.739726027,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
irn.bio,IRN,bio,2018,0,0,0,0,12,0.236030251,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,2.832363012
irq.coa,IRQ,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
irq.nga,IRQ,nga,2018,9894,40940,13126.80616,4673.515982,20062,0.308277768,0.471148009,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,6184.668582
irq.oil,IRQ,oil,2018,20059,39691,26613.15998,4530.936073,11713,0.463397689,0.20395087,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,5427.777131
irq.nuc,IRQ,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
irq.wnd,IRQ,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
irq.sol,IRQ,sol,2018,5,57,6.633720519,6.506849315,37,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,6.564516135
irq.hyd,IRQ,hyd,2018,156,1818,206.9720802,207.5342466,2513,0.065528458,0.795629118,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,164.673015
irq.ore,IRQ,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
irq.bio,IRQ,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
isl.coa,ISL,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
isl.nga,ISL,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
isl.oil,ISL,oil,2018,1,2,1.326744104,0.228310502,71.971,0.45,0.16119903,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,32.38695
isl.nuc,ISL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
isl.wnd,ISL,wnd,2018,0,4,0,0.456621005,2.43,0.204967398,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0.498070777
isl.sol,ISL,sol,2018,0,0,0,0,0,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0
isl.hyd,ISL,hyd,2018,1188,13814,1576.171995,1576.940639,1990.074,0.792333946,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1576.803185
isl.ore,ISL,ore,2018,3468,6010,4601.148552,686.0730594,753.2,0.910852645,0.149104991,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,686.0542122
isl.bio,ISL,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
isr.coa,ISR,coa,2018,4667,20599,6191.914732,2351.484018,4840,0.492280709,0.384798359,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,2382.638632
isr.nga,ISR,nga,2018,6462,46039,8573.420399,5255.593607,9031,0.578834422,0.609727906,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,5227.453665
isr.oil,ISR,oil,2018,99,340,131.3476663,38.81278539,3199,0.013628313,0.331920438,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,43.59697329
isr.nuc,ISR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
isr.wnd,ISR,wnd,2018,16,183,21.22790566,20.89041096,27,0.760882801,0.967774963,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,20.54383563
isr.sol,ISR,sol,2018,135,1574,179.110454,179.6803653,1076,0.180170098,1,0,0.05308502,0,0,0.05308502,850,0.05308502,193.8630254
isr.hyd,ISR,hyd,2018,0,NA,0,NA,7,0.676666667,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,4.736666669
isr.ore,ISR,ore,2018,21,0,27.86162618,0,0,0.404365079,1,0,0.133995187,0.002562698,0.002562698,0.131432489,4532.460317,0.133995187,0
isr.bio,ISR,bio,2018,0,0,0,0,20.20432648,1,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,20.20432648
ita.coa,ITA,coa,2018,7076,30956,9388.041279,3533.789954,7961.7,0.439089017,0.372377466,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,3495.895027
ita.nga,ITA,nga,2018,23111,128538,30662.38298,14673.28767,44737.5,0.327985172,0.478541953,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,14673.23663
ita.oil,ITA,oil,2018,4103,11029,5443.631058,1259.018265,2484.5,0.506755124,0.231285532,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,1259.033106
ita.nuc,ITA,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
ita.wnd,ITA,wnd,2018,1523,17716,2020.63127,2022.374429,10230.2,0.197691538,1,0,0.063717812,0.0057,0.0057,0.058017812,1600,0.063717812,2022.423972
ita.sol,ITA,sol,2018,1948,22654,2584.497514,2586.073059,20113.6,0.128572437,1,0,0.054313833,0,0,0.054313833,830,0.054313833,2586.054569
ita.hyd,ITA,hyd,2018,4195,48786,5565.691515,5569.178082,22498.6,0.260022942,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,5850.152163
ita.ore,ITA,ore,2018,9640,23520,12789.81316,2684.931507,767.2,0.936458095,0.056173663,0,0.131994276,0.004422222,0.004422222,0.127572053,4482.222222,0.131994276,718.4506505
ita.bio,ITA,bio,2018,1722,4191,2284.653347,478.4246575,6433.6,0.383376809,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,2466.493038
jam.coa,JAM,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
jam.nga,JAM,nga,2018,81,474,107.4662724,54.10958904,204,0.271117434,0.51465409,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,55.30795654
jam.oil,JAM,oil,2018,728,3382,965.8697076,386.0730594,885.6,0.400742074,0.367437945,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,354.8971807
jam.nuc,JAM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
jam.wnd,JAM,wnd,2018,26,302,34.4953467,34.47488584,102,0.337989077,0.999406852,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,34.47488585
jam.sol,JAM,sol,2018,4,46,5.306976415,5.251141553,26,0.201966983,0.989478969,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,5.251141558
jam.hyd,JAM,hyd,2018,15,179,19.90116156,20.43378995,41,0.4991714,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,20.4660274
jam.ore,JAM,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
jam.bio,JAM,bio,2018,19,19,25.20813797,2.168949772,58.4,0.467463994,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,27.29989725
jor.coa,JOR,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
jor.nga,JOR,nga,2018,3402,16948,4513.583441,1934.703196,4204,0.445829496,0.415250372,0.9,0.071604458,0.050656754,0.0032,0.020947705,1000,0.071604458,1874.267201
jor.oil,JOR,oil,2018,321,1346,425.8848573,153.652968,227.3,0.954713462,0.509542347,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,217.0063699
jor.nuc,JOR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
jor.wnd,JOR,wnd,2018,62,720,82.25813444,82.19178082,280.4,0.294089412,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,82.46267112
jor.sol,JOR,sol,2018,124,1441,164.5162689,164.4977169,698.5,0.232156954,0.985687516,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,162.1616324
jor.hyd,JOR,hyd,2018,2,23,2.653488208,2.625570776,12,0.215943683,0.976572722,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,2.591324196
jor.ore,JOR,ore,2018,1,4,1.326744104,0.456621005,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
jor.bio,JOR,bio,2018,0,0,0,0,3.5,0.133724723,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0.468036531
jpn.coa,JPN,coa,2018,69983,338794,92849.53262,38675.11416,91315,0.423493282,0.416494171,0.9,0.08148785,0.045105962,0.0048,0.036381888,2060,0.08148785,38671.28905
jpn.nga,JPN,nga,2018,66835,377914,88672.94218,43140.86758,55810,0.770193364,0.484753191,0.9,0.070450038,0.050725259,0.0023,0.019724779,1340,0.070450038,42984.49164
jpn.oil,JPN,oil,2018,10658,51815,14140.43866,5914.954338,38515.4,0.131876718,0.359202756,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,5079.284544
jpn.nuc,JPN,nuc,2018,16918,64929,22445.85675,7411.986301,36354,0.205215489,0.332373317,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,7460.403887
jpn.wnd,JPN,wnd,2018,643,7481,853.0964587,853.9954338,3653,0.216470178,0.926935696,0,0.100024534,0.0046,0.0046,0.095424534,2720,0.100024534,790.7655602
jpn.sol,JPN,sol,2018,5388,62668,7148.497231,7153.881279,55501,0.130492259,1,0,0.110724276,0,0,0.110724276,1550,0.110724276,7242.450867
jpn.hyd,JPN,hyd,2018,6962,80968,9236.792451,9242.922374,50031,0.198919049,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,9952.118941
jpn.ore,JPN,ore,2018,6975,25552,9254.040124,2916.894977,2528.065023,1,0.273185008,0,0.193805719,0.003688889,0.003688889,0.19011683,5708.888889,0.193805719,2528.065023
jpn.bio,JPN,bio,2018,4297,21184,5701.019414,2418.26484,7700,0.655466539,0.885296468,0,0.192953071,0.121722147,0.0119,0.071230924,4150,0.192953071,5047.09235
kaz.coa,KAZ,coa,2018,23315,74833,30933.03878,8542.579909,12135,0.700183234,0.274681179,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,8496.723545
kaz.nga,KAZ,nga,2018,6731,21467,8930.314563,2450.570776,7117.6,0.337055605,0.268638575,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,2399.026974
kaz.oil,KAZ,oil,2018,203,63,269.3290531,7.191780822,1969.3,0.047712356,0.348866718,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,93.95994267
kaz.nuc,KAZ,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
kaz.wnd,KAZ,wnd,2018,40,461,53.06976415,52.62557078,121,0.436415619,0.995035324,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,52.8062899
kaz.sol,KAZ,sol,2018,33,384,43.78255543,43.83561644,209,0.077183752,0.36844364,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,16.13140417
kaz.hyd,KAZ,hyd,2018,894,10395,1186.109229,1186.643836,2602,0.456066202,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1186.684258
kaz.ore,KAZ,ore,2018,0,1,0,0.114155251,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
kaz.bio,KAZ,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
ken.coa,KEN,coa,2018,0,0,0,0,57,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,37.54875
ken.nga,KEN,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
ken.oil,KEN,oil,2018,600,2094,796.0464623,239.0410959,690.7,0.204147883,0.177131549,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,141.0049428
ken.nuc,KEN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
ken.wnd,KEN,wnd,2018,25,291,33.1686026,33.21917808,336.1,0.099703692,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,33.51041088
ken.sol,KEN,sol,2018,7,85,9.287208727,9.703196347,93,0.120163377,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,11.17519406
ken.hyd,KEN,hyd,2018,343,3986,455.0732276,455.0228311,826.2,0.598564894,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,494.5343154
ken.ore,KEN,ore,2018,4459,5186,5915.951959,592.0091324,663,0.892963302,0.100074286,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,592.0346692
ken.bio,KEN,bio,2018,36,126,47.76278774,14.38356164,88,0.154581128,0.284806225,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,13.60313926
kgz.coa,KGZ,coa,2018,298,1093,395.3697429,124.7716895,316,0.413436218,0.330439663,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,130.6458449
