CountryCode,Sector,SubsectorCode,FuelType,Scenario,Model,CTScenarioRate,Year,Time,el_inc,el_dem,el_cons,eff,EmissionsFactor,ProportionOfMaxCTaxRate,BaseYearEnergy,GDPFactor,BaseYearPrice,BaselinePrice,BaseYearEmissions,CTRate,FuelPrice,PriceChangeFactor,IncomeEffect,EfficiencyEffect,PriceEffect,TotalEffect,EnergyConsumption,Emissions,SensitivityPerDolPerT,DeltaPerDolPerT
CHN,ind,mch,bio,CarbonTax,R,40,2026,8,0.15,-0.3,-0.3,0.005,0,1,0,1.5342333049992871,10.49085648,4.91905133,0,40,4.91905133,0.468889393290032,1.0663105618192588,0.972456210310365,1.4714790780969385,1.5258359978291076,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,60,2026,8,0.15,-0.3,-0.3,0.005,0,1,0,1.5342333049992871,10.49085648,4.91905133,0,60,4.91905133,0.468889393290032,1.0663105618192588,0.972456210310365,1.4714790780969385,1.5258359978291076,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,80,2026,8,0.15,-0.3,-0.3,0.005,0,1,0,1.5342333049992871,10.49085648,4.91905133,0,80,4.91905133,0.468889393290032,1.0663105618192588,0.972456210310365,1.4714790780969385,1.5258359978291076,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,100,2026,8,0.15,-0.3,-0.3,0.005,0,1,0,1.5342333049992871,10.49085648,4.91905133,0,100,4.91905133,0.468889393290032,1.0663105618192588,0.972456210310365,1.4714790780969385,1.5258359978291076,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,0,2027,9,0.15,-0.3,-0.3,0.005,0,1,0,1.6171753750991227,10.49085648,4.865908179,0,0,4.865908179,0.46382372957598594,1.0747651308399386,0.96906701406627,1.4796533730777188,1.5410877468484387,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,20,2027,9,0.15,-0.3,-0.3,0.005,0,1,0,1.6171753750991227,10.49085648,4.865908179,0,20,4.865908179,0.46382372957598594,1.0747651308399386,0.96906701406627,1.4796533730777188,1.5410877468484387,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,40,2027,9,0.15,-0.3,-0.3,0.005,0,1,0,1.6171753750991227,10.49085648,4.865908179,0,40,4.865908179,0.46382372957598594,1.0747651308399386,0.96906701406627,1.4796533730777188,1.5410877468484387,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,60,2027,9,0.15,-0.3,-0.3,0.005,0,1,0,1.6171753750991227,10.49085648,4.865908179,0,60,4.865908179,0.46382372957598594,1.0747651308399386,0.96906701406627,1.4796533730777188,1.5410877468484387,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,80,2027,9,0.15,-0.3,-0.3,0.005,0,1,0,1.6171753750991227,10.49085648,4.865908179,0,80,4.865908179,0.46382372957598594,1.0747651308399386,0.96906701406627,1.4796533730777188,1.5410877468484387,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,100,2027,9,0.15,-0.3,-0.3,0.005,0,1,0,1.6171753750991227,10.49085648,4.865908179,0,100,4.865908179,0.46382372957598594,1.0747651308399386,0.96906701406627,1.4796533730777188,1.5410877468484387,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,0,2028,10,0.15,-0.3,-0.3,0.005,0,1,0,1.7046013701470277,10.49085648,4.802561942,0,0,4.802561942,0.45778549646120026,1.0832867344937587,0.9656896298205553,1.4895749666573026,1.5582723254221549,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,20,2028,10,0.15,-0.3,-0.3,0.005,0,1,0,1.7046013701470277,10.49085648,4.802561942,0,20,4.802561942,0.45778549646120026,1.0832867344937587,0.9656896298205553,1.4895749666573026,1.5582723254221549,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,40,2028,10,0.15,-0.3,-0.3,0.005,0,1,0,1.7046013701470277,10.49085648,4.802561942,0,40,4.802561942,0.45778549646120026,1.0832867344937587,0.9656896298205553,1.4895749666573026,1.5582723254221549,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,60,2028,10,0.15,-0.3,-0.3,0.005,0,1,0,1.7046013701470277,10.49085648,4.802561942,0,60,4.802561942,0.45778549646120026,1.0832867344937587,0.9656896298205553,1.4895749666573026,1.5582723254221549,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,80,2028,10,0.15,-0.3,-0.3,0.005,0,1,0,1.7046013701470277,10.49085648,4.802561942,0,80,4.802561942,0.45778549646120026,1.0832867344937587,0.9656896298205553,1.4895749666573026,1.5582723254221549,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,100,2028,10,0.15,-0.3,-0.3,0.005,0,1,0,1.7046013701470277,10.49085648,4.802561942,0,100,4.802561942,0.45778549646120026,1.0832867344937587,0.9656896298205553,1.4895749666573026,1.5582723254221549,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,0,2029,11,0.15,-0.3,-0.3,0.005,0,1,0,1.7967536952688423,10.49085648,4.746976205,0,0,4.746976205,0.45248700275804365,1.0918759042852857,0.9623240164061428,1.498445267298807,1.574473991083727,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,20,2029,11,0.15,-0.3,-0.3,0.005,0,1,0,1.7967536952688423,10.49085648,4.746976205,0,20,4.746976205,0.45248700275804365,1.0918759042852857,0.9623240164061428,1.498445267298807,1.574473991083727,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,40,2029,11,0.15,-0.3,-0.3,0.005,0,1,0,1.7967536952688423,10.49085648,4.746976205,0,40,4.746976205,0.45248700275804365,1.0918759042852857,0.9623240164061428,1.498445267298807,1.574473991083727,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,60,2029,11,0.15,-0.3,-0.3,0.005,0,1,0,1.7967536952688423,10.49085648,4.746976205,0,60,4.746976205,0.45248700275804365,1.0918759042852857,0.9623240164061428,1.498445267298807,1.574473991083727,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,80,2029,11,0.15,-0.3,-0.3,0.005,0,1,0,1.7967536952688423,10.49085648,4.746976205,0,80,4.746976205,0.45248700275804365,1.0918759042852857,0.9623240164061428,1.498445267298807,1.574473991083727,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,100,2029,11,0.15,-0.3,-0.3,0.005,0,1,0,1.7967536952688423,10.49085648,4.746976205,0,100,4.746976205,0.45248700275804365,1.0918759042852857,0.9623240164061428,1.498445267298807,1.574473991083727,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,0,2030,12,0.15,-0.3,-0.3,0.005,0,1,0,1.8938878602354905,10.49085648,4.691236156,0,0,4.691236156,0.447173799865004,1.1005331759332821,0.95897013279943,1.5074990997224025,1.5909820570228672,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,20,2030,12,0.15,-0.3,-0.3,0.005,0,1,0,1.8938878602354905,10.49085648,4.691236156,0,20,4.691236156,0.447173799865004,1.1005331759332821,0.95897013279943,1.5074990997224025,1.5909820570228672,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,40,2030,12,0.15,-0.3,-0.3,0.005,0,1,0,1.8938878602354905,10.49085648,4.691236156,0,40,4.691236156,0.447173799865004,1.1005331759332821,0.95897013279943,1.5074990997224025,1.5909820570228672,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,60,2030,12,0.15,-0.3,-0.3,0.005,0,1,0,1.8938878602354905,10.49085648,4.691236156,0,60,4.691236156,0.447173799865004,1.1005331759332821,0.95897013279943,1.5074990997224025,1.5909820570228672,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,80,2030,12,0.15,-0.3,-0.3,0.005,0,1,0,1.8938878602354905,10.49085648,4.691236156,0,80,4.691236156,0.447173799865004,1.1005331759332821,0.95897013279943,1.5074990997224025,1.5909820570228672,0,0,-0,-0
CHN,ind,mch,bio,CarbonTax,R,100,2030,12,0.15,-0.3,-0.3,0.005,0,1,0,1.8938878602354905,10.49085648,4.691236156,0,100,4.691236156,0.447173799865004,1.1005331759332821,0.95897013279943,1.5074990997224025,1.5909820570228672,0,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2018,0,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1,0.1,0.1,0,0,0.1,1,1,1,1,1,2714.30244,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2018,0,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1,0.1,0.1,0,0,0.1,1,1,1,1,1,2714.30244,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2018,0,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1,0.1,0.1,0,0,0.1,1,1,1,1,1,2714.30244,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2018,0,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1,0.1,0.1,0,0,0.1,1,1,1,1,1,2714.30244,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2018,0,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1,0.1,0.1,0,0,0.1,1,1,1,1,1,2714.30244,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2018,0,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1,0.1,0.1,0,0,0.1,1,1,1,1,1,2714.30244,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2019,1,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1.061101203,0.1,0.1,0,0,0.1,1,1.0454845160849404,0.9965148083706379,1,1.0418408022008534,2827.8710315053336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2019,1,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1.061101203,0.1,0.1,0,0,0.1,1,1.0454845160849404,0.9965148083706379,1,1.0418408022008534,2827.8710315053336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2019,1,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1.061101203,0.1,0.1,0,0,0.1,1,1.0454845160849404,0.9965148083706379,1,1.0418408022008534,2827.8710315053336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2019,1,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1.061101203,0.1,0.1,0,0,0.1,1,1.0454845160849404,0.9965148083706379,1,1.0418408022008534,2827.8710315053336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2019,1,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1.061101203,0.1,0.1,0,0,0.1,1,1.0454845160849404,0.9965148083706379,1,1.0418408022008534,2827.8710315053336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2019,1,0.75,-0.3,-0.3,0.005,0,0,2714.30244,1.061101203,0.1,0.1,0,0,0.1,1,1.0454845160849404,0.9965148083706379,1,1.0418408022008534,2827.8710315053336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2020,2,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.0736319232490266,0.1,0.1,0,0,0.1,1,1.0547306393449727,0.993041763301969,1,1.047391573903745,2842.937504682375,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2020,2,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.0736319232490266,0.1,0.1,0,20,0.1,1,1.0547306393449727,0.993041763301969,1,1.047391573903745,2842.937504682375,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2020,2,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.0736319232490266,0.1,0.1,0,40,0.1,1,1.0547306393449727,0.993041763301969,1,1.047391573903745,2842.937504682375,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2020,2,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.0736319232490266,0.1,0.1,0,60,0.1,1,1.0547306393449727,0.993041763301969,1,1.047391573903745,2842.937504682375,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2020,2,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.0736319232490266,0.1,0.1,0,80,0.1,1,1.0547306393449727,0.993041763301969,1,1.047391573903745,2842.937504682375,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2020,2,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.0736319232490266,0.1,0.1,0,100,0.1,1,1.0547306393449727,0.993041763301969,1,1.047391573903745,2842.937504682375,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2021,3,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.1724711265770138,0.1,0.1,0,0,0.1,1,1.126747536980363,0.989580822460902,1,1.1150077543508232,3026.46826825336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2021,3,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.1724711265770138,0.1,0.1,0,20,0.1,1,1.126747536980363,0.989580822460902,1,1.1150077543508232,3026.46826825336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2021,3,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.1724711265770138,0.1,0.1,0,40,0.1,1,1.126747536980363,0.989580822460902,1,1.1150077543508232,3026.46826825336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2021,3,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.1724711265770138,0.1,0.1,0,60,0.1,1,1.126747536980363,0.989580822460902,1,1.1150077543508232,3026.46826825336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2021,3,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.1724711265770138,0.1,0.1,0,80,0.1,1,1.126747536980363,0.989580822460902,1,1.1150077543508232,3026.46826825336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2021,3,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.1724711265770138,0.1,0.1,0,100,0.1,1,1.126747536980363,0.989580822460902,1,1.1150077543508232,3026.46826825336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2022,4,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.239369827006114,0.1,0.1,0,0,0.1,1,1.1746289198318238,0.986131943661884,1,1.1583390997952157,3144.0826449215574,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2022,4,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.239369827006114,0.1,0.1,0,20,0.1,1,1.1746289198318238,0.986131943661884,1,1.1583390997952157,3144.0826449215574,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2022,4,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.239369827006114,0.1,0.1,0,40,0.1,1,1.1746289198318238,0.986131943661884,1,1.1583390997952157,3144.0826449215574,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2022,4,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.239369827006114,0.1,0.1,0,60,0.1,1,1.1746289198318238,0.986131943661884,1,1.1583390997952157,3144.0826449215574,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2022,4,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.239369827006114,0.1,0.1,0,80,0.1,1,1.1746289198318238,0.986131943661884,1,1.1583390997952157,3144.0826449215574,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2022,4,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.239369827006114,0.1,0.1,0,100,0.1,1,1.1746289198318238,0.986131943661884,1,1.1583390997952157,3144.0826449215574,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2023,5,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3088441465247902,0.1,0.1,0,0,0.1,1,1.2236746165833037,0.9826950848663869,1,1.202499031192173,3263.9460544625513,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2023,5,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3088441465247902,0.1,0.1,0,20,0.1,1,1.2236746165833037,0.9826950848663869,1,1.202499031192173,3263.9460544625513,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2023,5,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3088441465247902,0.1,0.1,0,40,0.1,1,1.2236746165833037,0.9826950848663869,1,1.202499031192173,3263.9460544625513,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2023,5,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3088441465247902,0.1,0.1,0,60,0.1,1,1.2236746165833037,0.9826950848663869,1,1.202499031192173,3263.9460544625513,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2023,5,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3088441465247902,0.1,0.1,0,80,0.1,1,1.2236746165833037,0.9826950848663869,1,1.202499031192173,3263.9460544625513,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2023,5,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3088441465247902,0.1,0.1,0,100,0.1,1,1.2236746165833037,0.9826950848663869,1,1.202499031192173,3263.9460544625513,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2024,6,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3808928441527688,0.1,0.1,0,0,0.1,1,1.273854965533524,0.9792702041823952,1,1.247448212196772,3385.951726139336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2024,6,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3808928441527688,0.1,0.1,0,20,0.1,1,1.273854965533524,0.9792702041823952,1,1.247448212196772,3385.951726139336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2024,6,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3808928441527688,0.1,0.1,0,40,0.1,1,1.273854965533524,0.9792702041823952,1,1.247448212196772,3385.951726139336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2024,6,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3808928441527688,0.1,0.1,0,60,0.1,1,1.273854965533524,0.9792702041823952,1,1.247448212196772,3385.951726139336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2024,6,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3808928441527688,0.1,0.1,0,80,0.1,1,1.273854965533524,0.9792702041823952,1,1.247448212196772,3385.951726139336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2024,6,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.3808928441527688,0.1,0.1,0,100,0.1,1,1.273854965533524,0.9792702041823952,1,1.247448212196772,3385.951726139336,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2025,7,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.4555451872526555,0.1,0.1,0,0,0.1,1,1.325162902531716,0.9758572598638949,1,1.293169838937886,3510.054049163511,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2025,7,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.4555451872526555,0.1,0.1,0,20,0.1,1,1.325162902531716,0.9758572598638949,1,1.293169838937886,3510.054049163511,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2025,7,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.4555451872526555,0.1,0.1,0,40,0.1,1,1.325162902531716,0.9758572598638949,1,1.293169838937886,3510.054049163511,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2025,7,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.4555451872526555,0.1,0.1,0,60,0.1,1,1.325162902531716,0.9758572598638949,1,1.293169838937886,3510.054049163511,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2025,7,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.4555451872526555,0.1,0.1,0,80,0.1,1,1.325162902531716,0.9758572598638949,1,1.293169838937886,3510.054049163511,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2025,7,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.4555451872526555,0.1,0.1,0,100,0.1,1,1.325162902531716,0.9758572598638949,1,1.293169838937886,3510.054049163511,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2026,8,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.5342333049992871,0.1,0.1,0,0,0.1,1,1.3785374047749615,0.972456210310365,1,1.3405672604185446,3638.704985938171,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2026,8,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.5342333049992871,0.1,0.1,0,20,0.1,1,1.3785374047749615,0.972456210310365,1,1.3405672604185446,3638.704985938171,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2026,8,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.5342333049992871,0.1,0.1,0,40,0.1,1,1.3785374047749615,0.972456210310365,1,1.3405672604185446,3638.704985938171,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2026,8,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.5342333049992871,0.1,0.1,0,60,0.1,1,1.3785374047749615,0.972456210310365,1,1.3405672604185446,3638.704985938171,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2026,8,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.5342333049992871,0.1,0.1,0,80,0.1,1,1.3785374047749615,0.972456210310365,1,1.3405672604185446,3638.704985938171,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2026,8,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.5342333049992871,0.1,0.1,0,100,0.1,1,1.3785374047749615,0.972456210310365,1,1.3405672604185446,3638.704985938171,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2027,9,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.6171753750991227,0.1,0.1,0,0,0.1,1,1.4340617087401475,0.96906701406627,1,1.3897018980755877,3772.071252819199,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2027,9,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.6171753750991227,0.1,0.1,0,20,0.1,1,1.4340617087401475,0.96906701406627,1,1.3897018980755877,3772.071252819199,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2027,9,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.6171753750991227,0.1,0.1,0,40,0.1,1,1.4340617087401475,0.96906701406627,1,1.3897018980755877,3772.071252819199,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2027,9,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.6171753750991227,0.1,0.1,0,60,0.1,1,1.4340617087401475,0.96906701406627,1,1.3897018980755877,3772.071252819199,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2027,9,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.6171753750991227,0.1,0.1,0,80,0.1,1,1.4340617087401475,0.96906701406627,1,1.3897018980755877,3772.071252819199,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2027,9,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.6171753750991227,0.1,0.1,0,100,0.1,1,1.4340617087401475,0.96906701406627,1,1.3897018980755877,3772.071252819199,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2028,10,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7046013701470277,0.1,0.1,0,0,0.1,1,1.4918224034772771,0.9656896298205553,1,1.4406374245719828,3910.3256766710488,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2028,10,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7046013701470277,0.1,0.1,0,20,0.1,1,1.4918224034772771,0.9656896298205553,1,1.4406374245719828,3910.3256766710488,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2028,10,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7046013701470277,0.1,0.1,0,40,0.1,1,1.4918224034772771,0.9656896298205553,1,1.4406374245719828,3910.3256766710488,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2028,10,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7046013701470277,0.1,0.1,0,60,0.1,1,1.4918224034772771,0.9656896298205553,1,1.4406374245719828,3910.3256766710488,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2028,10,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7046013701470277,0.1,0.1,0,80,0.1,1,1.4918224034772771,0.9656896298205553,1,1.4406374245719828,3910.3256766710488,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2028,10,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7046013701470277,0.1,0.1,0,100,0.1,1,1.4918224034772771,0.9656896298205553,1,1.4406374245719828,3910.3256766710488,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2029,11,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7967536952688423,0.1,0.1,0,0,0.1,1,1.5519095656433763,0.9623240164061428,1,1.4934398463090466,4053.64741882987,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2029,11,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7967536952688423,0.1,0.1,0,20,0.1,1,1.5519095656433763,0.9623240164061428,1,1.4934398463090466,4053.64741882987,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2029,11,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7967536952688423,0.1,0.1,0,40,0.1,1,1.5519095656433763,0.9623240164061428,1,1.4934398463090466,4053.64741882987,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2029,11,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7967536952688423,0.1,0.1,0,60,0.1,1,1.5519095656433763,0.9623240164061428,1,1.4934398463090466,4053.64741882987,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2029,11,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7967536952688423,0.1,0.1,0,80,0.1,1,1.5519095656433763,0.9623240164061428,1,1.4934398463090466,4053.64741882987,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2029,11,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.7967536952688423,0.1,0.1,0,100,0.1,1,1.5519095656433763,0.9623240164061428,1,1.4934398463090466,4053.64741882987,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,0,2030,12,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.8938878602354905,0.1,0.1,0,0,0.1,1,1.6144168999752502,0.95897013279943,1,1.5481775889629097,4202.222207275343,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,20,2030,12,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.8938878602354905,0.1,0.1,0,20,0.1,1,1.6144168999752502,0.95897013279943,1,1.5481775889629097,4202.222207275343,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,40,2030,12,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.8938878602354905,0.1,0.1,0,40,0.1,1,1.6144168999752502,0.95897013279943,1,1.5481775889629097,4202.222207275343,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,60,2030,12,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.8938878602354905,0.1,0.1,0,60,0.1,1,1.6144168999752502,0.95897013279943,1,1.5481775889629097,4202.222207275343,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,80,2030,12,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.8938878602354905,0.1,0.1,0,80,0.1,1,1.6144168999752502,0.95897013279943,1,1.5481775889629097,4202.222207275343,0,-0,-0
CHN,ind,mch,ecy,CarbonTax,R,100,2030,12,0.75,-0.3,-0.3,0.005,0,1,2714.30244,1.8938878602354905,0.1,0.1,0,100,0.1,1,1.6144168999752502,0.95897013279943,1,1.5481775889629097,4202.222207275343,0,-0,-0
