CountryCode,FuelType,Capacity.MW,Production.GWh,Production.MWy,RawCapacityFactor,PrimaryEnergyInputToPower.ktoe,PrimaryEnergyInputToPower.PJ,PrimaryEnergyInputToPower.MWy,PowerOutput.GWh,PowerOutput.MWy,LCOE.USD_kWh,BNEFCapacityFactor,CapEx.USD_kW,ThermalEfficiency.Je_Jth.ncv,FixedOpex.USD_kW_y,VarOpex.USD_kWh,CostOfCapital,ConstructionTime,Lifetime,RealEscalationRate,FuelPrice.kwh,FuelCost.kwhe,LCOE.Var.USD_kWh,LCOE.Fixed.USD_kWh,LCOE.TotalCalc.USD_kWh,FuelPriceGlobal,CapacityFactor,EffectiveCapacity.MW,RawThermalEfficiency,ThermalEfficiency,AvailabilityFactor
KGZ,bio,0,0,0,0,-0,-0,-0,0,0,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.7718181818181818,0,NA,0.35,0
KHM,coa,431,3465.8855,395.6490296803653,0.917979187193423,749,31.359132000000002,993.7313337485828,3057,348.972602739726,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.917979187193423,395.6490296803653,0.39814486697112217,0.39814486697112217,0.9
KHM,nga,0,0,0,0,-0,-0,-0,0,0,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.6052380952380952,0,NA,0.44441581862681956,0.9
KHM,oil,266.824,306.8839,35.03240867579908,0.13129406903351679,89,3.726252,118.08022523848312,299,34.1324200913242,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.13129406903351679,35.03240867579908,0.29668311188469676,0.29668311188469676,0
KHM,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
KHM,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
KHM,sol,28,17.0086,1.9416210045662103,0.06934360730593608,1,0.041868,1.326744103803181,16,1.82648401826484,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.06934360730593608,1.9416210045662103,1.4634479995052947,1,0
KHM,hyd,1329.7,4775.2046,545.1146803652967,0.4099531325601991,407,17.040276000000002,539.9848502478948,4737,540.7534246575342,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.4099531325601991,545.1146803652967,1.0094999519246641,1,0
KHM,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
KHM,bio,29.27,55.8535,6.375970319634703,0.21783294566568853,33,1.381644,43.78255542550498,64,7.30593607305936,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.21783294566568853,6.375970319634703,0.1456280990835099,0.1456280990835099,0
KOR,coa,36970,256130.7018,29238.6645890411,0.7908754284295672,59437,2488.508316,78857.68929774968,258286,29484.703196347033,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.7908754284295672,29238.6645890411,0.37077759758648504,0.37077759758648504,0.9
KOR,nga,37851,152371.0559,17393.956152968036,0.45953755919177924,25892,1084.046256,34352.05833567197,155542,17755.93607305936,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.45953755919177924,17393.956152968036,0.5063439280116077,0.5063439280116077,0.9
KOR,oil,2950,13155.5729,1501.7777283105022,0.5090771960374584,3143,131.591124,4169.956718253399,13027,1487.1004566210045,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.5090771960374584,1501.7777283105022,0.36014228198980613,0.36014228198980613,0
KOR,nuc,21850,133504.7526,15240.268561643838,0.6974951286793518,34786,1456.4202480000001,46152.120394897465,133505,15240.296803652967,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.6974951286793518,15240.268561643838,0.3302181661696477,0.3302181661696477,0
KOR,wnd,1434,2465.7791,281.48163242009133,0.1962912359972743,212,8.876016,281.2697500062744,2465,281.39269406392697,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.1962912359972743,281.48163242009133,1.0007533067946772,1,0
KOR,sol,7130,9318.6808,1063.7763470319635,0.14919724362299627,792,33.159456,1050.7813302121194,9208,1051.1415525114155,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.14919724362299627,1063.7763470319635,1.012367003910529,1,0
KOR,hyd,6490,7281.6767,831.2416324200914,0.1280803747950834,289,12.099852,383.42904599911935,3359,383.4474885844749,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.1280803747950834,831.2416324200914,2.16791513604319,1,0
KOR,ore,255.91495433789953,2241.815,255.91495433789953,1,1031,43.165908,1367.8731710210798,3757,428.8812785388128,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,1,255.91495433789953,0.1870896803589371,0.1870896803589371,0
KOR,bio,2458,7826.4996,893.4360273972603,0.36348088990938177,1255,52.544340000000005,1665.0638502729926,5165,589.6118721461187,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.36348088990938177,893.4360273972604,0.5365776376988658,0.5365776376988658,0
KWT,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
KWT,nga,11173,25958.158,2963.2600456621003,0.2652161501532355,9332,390.712176,12381.175976691287,43412,4955.707762557077,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.2652161501532355,2963.2600456621003,0.23933591213312147,0.23933591213312147,0.9
KWT,oil,8250,48997.1495,5593.2819063926945,0.6779735644112357,7575,317.1501,10050.086586309097,30608,3494.0639269406392,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.6779735644112357,5593.2819063926945,0.5565406684169506,0.5565406684169506,0
KWT,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
KWT,wnd,12,0,0,0,2,0.083736,2.653488207606362,18,2.0547945205479454,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,4.157142857142857,0,1,0
KWT,sol,43,3.94,0.4497716894977169,0.010459806732505045,6,0.251208,7.960464622819087,66,7.534246575342466,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.010459806732505045,0.44977168949771695,0.05650068316470158,0.05650068316470158,0
KWT,hyd,0,0,0,0,-0,-0,-0,0,0,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.6766666666666666,0,NA,1,0
KWT,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
KWT,bio,0,0,0,0,-0,-0,-0,0,0,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.7718181818181818,0,NA,0.35,0
LAO,coa,1878,13289.0934,1517.019794520548,0.8077847681153077,3319,138.959892,4403.463680522758,12019,1372.0319634703196,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.8077847681153077,1517.019794520548,0.3445060308389905,0.3445060308389905,0.9
LAO,nga,0,0,0,0,-0,-0,-0,0,0,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.6052380952380952,0,NA,0.44441581862681956,0.9
LAO,oil,85,0,0,0,-0,-0,-0,0,0,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.45,38.25,NA,0.3231939163498099,0
LAO,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
LAO,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
LAO,sol,176,14.1583,1.6162442922374431,0.009183206205894563,1,0.041868,1.326744103803181,17,1.9406392694063928,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.1774193548387097,31.225806451612904,1.218203485965677,1,0
LAO,hyd,5112.14,20925.6304,2388.7705936073057,0.4672740953118079,1920,80.38656,2547.348679302108,22328,2548.8584474885843,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.4672740953118079,2388.7705936073057,0.9377477896986417,0.9377477896986417,0
LAO,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
LAO,bio,0.9999543378995435,8.7596,0.9999543378995435,1,17,0.71175600000000006,22.55464976465408,45,5.136986301369863,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,1,0.9999543378995435,0.044334731345134666,0.044334731345134666,0
LBN,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
LBN,nga,870,0,0,0,-0,-0,-0,0,0,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.6052380952380952,526.5571428571428,NA,0.44441581862681956,0.9
LBN,oil,2312.684577625571,20259.1169,2312.684577625571,1,4865,203.68782000000002,6454.610065002477,20814,2376.027397260274,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,1,2312.684577625571,0.3582996578159185,0.3582996578159185,0
LBN,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
LBN,wnd,3,0,0,0,1,0.041868,1.326744103803181,6,0.684931506849315,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,1.0392857142857141,0,1,0
LBN,sol,56,0,0,0,6,0.251208,7.960464622819087,68,7.762557077625571,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.1774193548387097,9.935483870967742,0,1,0
LBN,hyd,279.6,289.0402,32.995456621004564,0.11800950150573877,30,1.25604,39.80232311409544,348,39.726027397260275,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.11800950150573877,32.995456621004564,0.8289831858914708,0.8289831858914708,0
LBN,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
LBN,bio,0,0,0,0,-0,-0,-0,0,0,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.7718181818181818,0,NA,0.35,0
LBY,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
LBY,nga,6924,23416.6463,2673.1331392694065,0.38606775552706624,5621,235.34002800000002,7457.628607477683,22407,2557.876712328767,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.38606775552706624,2673.1331392694065,0.35844278120649303,0.35844278120649303,0.9
LBY,oil,3300,14385.2378,1642.1504337899544,0.4976213435727134,2795,117.02106,3708.249770129891,11756,1342.0091324200914,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.4976213435727134,1642.1504337899544,0.4428370621141935,0.4428370621141935,0
LBY,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
LBY,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
LBY,sol,5,9.1406,1.0434474885844747,0.20868949771689493,1,0.041868,1.326744103803181,8,0.91324200913242,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.20868949771689493,1.0434474885844747,0.786472301322748,0.786472301322748,0
LBY,hyd,0,0,0,0,-0,-0,-0,0,0,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.6766666666666666,0,NA,1,0
LBY,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
LBY,bio,0,0,0,0,-0,-0,-0,0,0,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.7718181818181818,0,NA,0.35,0
LKA,coa,900,4764,543.8356164383562,0.604261796042618,1406,58.86640800000001,1865.402209947273,4764,543.8356164383562,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.604261796042618,543.8356164383562,0.29153799300673505,0.29153799300673505,0.9
LKA,nga,0,0,0,0,-0,-0,-0,0,0,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.6052380952380952,0,NA,0.44441581862681956,0.9
LKA,oil,1220,4504.1836,514.1762100456622,0.4214559098734936,794,33.243192,1053.4348184197258,3725,425.2283105022831,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.4214559098734936,514.1762100456622,0.4880949452733924,0.4880949452733924,0
LKA,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
LKA,wnd,146,436.2846,49.80417808219178,0.34112450741227246,28,1.172304,37.14883490648907,325,37.10045662100457,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.34112450741227246,49.80417808219178,1.3406659511007195,1,0
LKA,sol,185,294.6897,33.64037671232877,0.18183987412069602,10,0.41868000000000005,13.267441038031814,117,13.356164383561644,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.18183987412069602,33.64037671232877,2.535558787553445,1,0
