CountryCode,TwoLetterCountryCode,FuelType,Year,CapacityMW,ProductionGWh,ProductionMWy,OrigProdGreaterThanOrigCap,CapacityFactor
JPN,JP,ore,2018,2528.06502283105,22145.849599999998,2528.06502283105,TRUE,1
JPN,JP,sol,2018,55501,63443.8697,7242.450878995434,FALSE,0.13049225922047233
JPN,JP,wnd,2018,3653,6927.1063,790.7655593607307,FALSE,0.2164701777609446
KAZ,KZ,bio,2018,0,0,0,FALSE,0
KAZ,KZ,coa,2018,12135,74431.2983,8496.723550228311,FALSE,0.7001832344646322
KAZ,KZ,hyd,2018,2602,10395.3541,1186.6842579908675,FALSE,0.4560662021486808
KAZ,KZ,nga,2018,7117.6,21015.4763,2399.0269748858445,FALSE,0.3370556051036648
KAZ,KZ,nuc,2018,0,0,0,FALSE,0
KAZ,KZ,oil,2018,1969.3,823.0891,93.95994292237442,FALSE,0.04771235612774815
KAZ,KZ,ore,2018,0,0,0,FALSE,0
KAZ,KZ,sol,2018,209,141.3111,16.13140410958904,FALSE,0.07718375172052173
KAZ,KZ,wnd,2018,121,462.5831,52.8062899543379,FALSE,0.43641561945733803
KEN,KE,bio,2018,88,119.1635,13.603139269406393,FALSE,0.15458112806143628
KEN,KE,coa,2018,57,0,0,FALSE,0
KEN,KE,hyd,2018,826.2,4332.1206,494.53431506849324,FALSE,0.598564893571161
KEN,KE,nga,2018,0,0,0,FALSE,0
KEN,KE,nuc,2018,0,0,0,FALSE,0
KEN,KE,oil,2018,690.7,1235.2033,141.0049429223744,FALSE,0.20414788319440333
KEN,KE,ore,2018,663,5186.2237,592.0346689497716,FALSE,0.8929633015833659
KEN,KE,sol,2018,93,97.8947,11.17519406392694,FALSE,0.12016337703147247
KEN,KE,wnd,2018,336.1,293.5512,33.51041095890411,FALSE,0.09970369223119342
KGZ,KG,bio,2018,0,0,0,FALSE,0
KGZ,KG,coa,2018,316,1144.4576,130.64584474885842,FALSE,0.4134362175596786
KGZ,KG,hyd,2018,3677,14471.3874,1651.9848630136987,FALSE,0.4492751871127818
KGZ,KG,nga,2018,400,119.2803,13.616472602739726,FALSE,0.034041181506849316
KGZ,KG,nuc,2018,0,0,0,FALSE,0
KGZ,KG,oil,2018,8.956860730593608,78.4621,8.956860730593608,TRUE,1
KGZ,KG,ore,2018,0,0,0,FALSE,0
KGZ,KG,sol,2018,0,0,0,FALSE,0
KGZ,KG,wnd,2018,0,0,0,FALSE,0
KHM,KH,bio,2018,29.27,55.8535,6.375970319634703,FALSE,0.21783294566568853
KHM,KH,coa,2018,431,3465.8855,395.6490296803653,FALSE,0.917979187193423
KHM,KH,hyd,2018,1329.7,4775.2046,545.1146803652967,FALSE,0.4099531325601991
KHM,KH,nga,2018,0,0,0,FALSE,0
KHM,KH,nuc,2018,0,0,0,FALSE,0
KHM,KH,oil,2018,266.824,306.8839,35.03240867579908,FALSE,0.13129406903351679
KHM,KH,ore,2018,0,0,0,FALSE,0
KHM,KH,sol,2018,28,17.0086,1.9416210045662103,FALSE,0.06934360730593608
KHM,KH,wnd,2018,0,0,0,FALSE,0
KIR,KI,bio,2018,0,0,0,FALSE,0
KIR,KI,coa,2018,0,0,0,FALSE,0
KIR,KI,hyd,2018,0,0,0,FALSE,0
KIR,KI,nga,2018,0,0,0,FALSE,0
KIR,KI,nuc,2018,0,0,0,FALSE,0
KIR,KI,oil,2018,7.9,29,3.310502283105023,FALSE,0.4190509219120282
KIR,KI,ore,2018,0,0,0,FALSE,0
KIR,KI,sol,2018,3,0,0,FALSE,0
KIR,KI,wnd,2018,0,0,0,FALSE,0
KOR,KP,bio,2018,0,0,0,FALSE,0
KOR,KP,coa,2018,2664,2673.8186,305.23043378995436,FALSE,0.11457598865989278
KOR,KP,hyd,2018,4761,12578.3,1435.87899543379,FALSE,0.301591891500481
KOR,KP,nga,2018,0,0,0,FALSE,0
KOR,KP,nuc,2018,0,0,0,FALSE,0
KOR,KP,oil,2018,296,775.8986,88.572899543379,FALSE,0.2992327687276317
KOR,KP,ore,2018,0,0,0,FALSE,0
KOR,KP,sol,2018,38,0,0,FALSE,0
KOR,KP,wnd,2018,1,0,0,FALSE,0
KWT,KW,bio,2018,0,0,0,FALSE,0
KWT,KW,coa,2018,0,0,0,FALSE,0
KWT,KW,hyd,2018,0,0,0,FALSE,0
KWT,KW,nga,2018,11173,25958.158,2963.2600456621003,FALSE,0.2652161501532355
KWT,KW,nuc,2018,0,0,0,FALSE,0
KWT,KW,oil,2018,8250,48997.1495,5593.2819063926945,FALSE,0.6779735644112357
KWT,KW,ore,2018,0,0,0,FALSE,0
KWT,KW,sol,2018,43,3.94,0.4497716894977169,FALSE,0.010459806732505045
KWT,KW,wnd,2018,12,0,0,FALSE,0
LAO,LA,bio,2018,0.9999543378995435,8.7596,0.9999543378995435,TRUE,1
LAO,LA,coa,2018,1878,13289.0934,1517.019794520548,FALSE,0.8077847681153077
LAO,LA,hyd,2018,5112.14,20925.6304,2388.7705936073057,FALSE,0.4672740953118079
LAO,LA,nga,2018,0,0,0,FALSE,0
LAO,LA,nuc,2018,0,0,0,FALSE,0
LAO,LA,oil,2018,85,0,0,FALSE,0
LAO,LA,ore,2018,0,0,0,FALSE,0
LAO,LA,sol,2018,176,14.1583,1.6162442922374431,FALSE,0.009183206205894563
LAO,LA,wnd,2018,0,0,0,FALSE,0
LBN,LB,bio,2018,0,0,0,FALSE,0
LBN,LB,coa,2018,0,0,0,FALSE,0
LBN,LB,hyd,2018,279.6,289.0402,32.995456621004564,FALSE,0.11800950150573877
LBN,LB,nga,2018,870,0,0,FALSE,0
LBN,LB,nuc,2018,0,0,0,FALSE,0
LBN,LB,oil,2018,2312.684577625571,20259.1169,2312.684577625571,TRUE,1
LBN,LB,ore,2018,0,0,0,FALSE,0
LBN,LB,sol,2018,56,0,0,FALSE,0
LBN,LB,wnd,2018,3,0,0,FALSE,0
LBR,LR,bio,2018,0,0,0,FALSE,0
LBR,LR,coa,2018,0,0,0,FALSE,0
LBR,LR,hyd,2018,92,0,0,FALSE,0
LBR,LR,nga,2018,0,0,0,FALSE,0
LBR,LR,nuc,2018,0,0,0,FALSE,0
LBR,LR,oil,2018,98,544.4846,62.15577625570776,FALSE,0.6342426148541608
LBR,LR,ore,2018,0,0,0,FALSE,0
LBR,LR,sol,2018,3,0,0,FALSE,0
LBR,LR,wnd,2018,0,0,0,FALSE,0
LBY,LY,bio,2018,0,0,0,FALSE,0
LBY,LY,coa,2018,0,0,0,FALSE,0
LBY,LY,hyd,2018,0,0,0,FALSE,0
LBY,LY,nga,2018,6924,23416.6463,2673.1331392694065,FALSE,0.38606775552706624
LBY,LY,nuc,2018,0,0,0,FALSE,0
LBY,LY,oil,2018,3300,14385.2378,1642.1504337899544,FALSE,0.4976213435727134
LBY,LY,ore,2018,0,0,0,FALSE,0
LBY,LY,sol,2018,5,9.1406,1.0434474885844747,FALSE,0.20868949771689493
LBY,LY,wnd,2018,0,0,0,FALSE,0
LCA,LC,bio,2018,0,0,0,FALSE,0
LCA,LC,coa,2018,0,0,0,FALSE,0
LCA,LC,hyd,2018,0,0,0,FALSE,0
LCA,LC,nga,2018,0,0,0,FALSE,0
LCA,LC,nuc,2018,0,0,0,FALSE,0
LCA,LC,oil,2018,88.4,399.228,45.57397260273972,FALSE,0.5155426765015806
LCA,LC,ore,2018,0,0,0,FALSE,0
LCA,LC,sol,2018,4,0,0,FALSE,0
LCA,LC,wnd,2018,0,0,0,FALSE,0
LKA,LK,bio,2018,61,55.3766,6.321529680365297,FALSE,0.10363163410434914
LKA,LK,coa,2018,900,4764,543.8356164383562,FALSE,0.604261796042618
LKA,LK,hyd,2018,1757,6378.4455,728.1330479452055,FALSE,0.4144183539813349
LKA,LK,nga,2018,0,0,0,FALSE,0
LKA,LK,nuc,2018,0,0,0,FALSE,0
LKA,LK,oil,2018,1220,4504.1836,514.1762100456622,FALSE,0.4214559098734936
LKA,LK,ore,2018,0,0,0,FALSE,0
LKA,LK,sol,2018,185,294.6897,33.64037671232877,FALSE,0.18183987412069602
LKA,LK,wnd,2018,146,436.2846,49.80417808219178,FALSE,0.34112450741227246
LSO,LS,bio,2018,0,0,0,FALSE,0
LSO,LS,coa,2018,0,0,0,FALSE,0
LSO,LS,hyd,2018,79.3,338.1931,38.60651826484019,FALSE,0.4868413400358158
LSO,LS,nga,2018,0,0,0,FALSE,0
LSO,LS,nuc,2018,0,0,0,FALSE,0
LSO,LS,oil,2018,0,0,0,FALSE,0
LSO,LS,ore,2018,0,0,0,FALSE,0
LSO,LS,sol,2018,0,0,0,FALSE,0
LSO,LS,wnd,2018,0,0,0,FALSE,0
LTU,LT,bio,2018,103,627.516,71.63424657534246,FALSE,0.6954781220907035
LTU,LT,coa,2018,0,0,0,FALSE,0
LTU,LT,hyd,2018,1028,959.6,109.54337899543378,FALSE,0.10655970719400173
LTU,LT,nga,2018,1195,330.1191,37.684828767123285,FALSE,0.031535421562446264
LTU,LT,nuc,2018,0,0,0,FALSE,0
LTU,LT,oil,2018,975,131.496,15.01095890410959,FALSE,0.015395855286266245
LTU,LT,ore,2018,0,0,0,FALSE,0
LTU,LT,sol,2018,83,86.6369,9.89005707762557,FALSE,0.11915731418825988
LTU,LT,wnd,2018,533,1144,130.59360730593608,FALSE,0.2450161487916249
LUX,LU,bio,2018,44,291.5882,33.286324200913235,FALSE,0.7565073682025735
LUX,LU,coa,2018,0,0,0,FALSE,0
LUX,LU,hyd,2018,1333,1336.507,152.5692922374429,FALSE,0.11445558307385065
LUX,LU,nga,2018,93,196.8028,22.466073059360728,FALSE,0.24157067805764224
LUX,LU,nuc,2018,0,0,0,FALSE,0
LUX,LU,oil,2018,0,0,0,FALSE,0
LUX,LU,ore,2018,0,0,0,FALSE,0
LUX,LU,sol,2018,131,111.696,12.75068493150685,FALSE,0.09733347275959428
LUX,LU,wnd,2018,123,244.711,27.935045662100457,FALSE,0.22711419237480046
LVA,LV,bio,2018,134.1,944.6496,107.83671232876712,FALSE,0.804151471504602
LVA,LV,coa,2018,0.8295662100456621,7.267,0.8295662100456621,TRUE,1
LVA,LV,hyd,2018,1565,2431.7891,277.60149543379,FALSE,0.17738114724203832
LVA,LV,nga,2018,1111.1,3218.1693,367.3709246575342,FALSE,0.33063713856316646
LVA,LV,nuc,2018,0,0,0,FALSE,0
LVA,LV,oil,2018,23.8,0,0,FALSE,0
LVA,LV,ore,2018,0,0,0,FALSE,0
LVA,LV,sol,2018,2,1,0.1141552511415525,FALSE,0.05707762557077625
LVA,LV,wnd,2018,78,122,13.926940639269406,FALSE,0.17855052101627442
MAC,MO,bio,2018,0,0,0,FALSE,0
MAC,MO,coa,2018,0,0,0,FALSE,0
MAC,MO,hyd,2018,0,0,0,FALSE,0
MAC,MO,nga,2018,136,0,0,FALSE,0
MAC,MO,nuc,2018,0,0,0,FALSE,0
MAC,MO,oil,2018,282,656,74.88584474885845,FALSE,0.26555264095339876
MAC,MO,ore,2018,0,0,0,FALSE,0
MAC,MO,sol,2018,0,0,0,FALSE,0
MAC,MO,wnd,2018,0,0,0,FALSE,0
MAR,MA,bio,2018,0,0,0,FALSE,0
MAR,MA,coa,2018,4281,21261,2427.054794520548,FALSE,0.5669364154451175
MAR,MA,hyd,2018,1770,1972.213,225.1384703196347,FALSE,0.12719687588679926
MAR,MA,nga,2018,1279,5198,593.37899543379,FALSE,0.4639397931460438
MAR,MA,nuc,2018,0,0,0,FALSE,0
MAR,MA,oil,2018,1677,1593.5434,181.91134703196346,FALSE,0.10847426775907183
MAR,MA,ore,2018,0,0,0,FALSE,0
MAR,MA,sol,2018,711,950.6867,108.52587899543379,FALSE,0.15263836708218534
MAR,MA,wnd,2018,1220,3840.8278,438.4506621004566,FALSE,0.35938578860693166
MDA,MD,bio,2018,2.26027397260274,19.8,2.26027397260274,TRUE,1
MDA,MD,coa,2018,0,0,0,FALSE,0
MDA,MD,hyd,2018,64,342,39.04109589041096,FALSE,0.6100171232876712
MDA,MD,nga,2018,2947.38,4924.6927,562.1795319634703,FALSE,0.19073873472829098
MDA,MD,nuc,2018,0,0,0,FALSE,0
MDA,MD,oil,2018,2.52,16.9,1.9292237442922375,FALSE,0.765564977893745
MDA,MD,ore,2018,0,0,0,FALSE,0
MDA,MD,sol,2018,2,2,0.228310502283105,FALSE,0.1141552511415525
MDA,MD,wnd,2018,2.6141552511415527,22.9,2.6141552511415527,TRUE,1
MDG,MG,bio,2018,0.0319,0,0,FALSE,0
MDG,MG,coa,2018,0,0,0,FALSE,0
MDG,MG,hyd,2018,161.141,789.4368,90.11835616438356,FALSE,0.5592515633164965
MDG,MG,nga,2018,0,0,0,FALSE,0
MDG,MG,nuc,2018,0,0,0,FALSE,0
MDG,MG,oil,2018,683.221,806.8642,92.10778538812785,FALSE,0.13481404316923493
MDG,MG,ore,2018,0,0,0,FALSE,0
MDG,MG,sol,2018,20.3,2e-4,2.2831050228310503e-5,FALSE,1.124682277256675e-6
MDG,MG,wnd,2018,0.177,0,0,FALSE,0
MDV,MV,bio,2018,0,0,0,FALSE,0
MEX,MX,bio,2018,828.06,1995.095,227.7505707762557,FALSE,0.2750411452989587
MEX,MX,coa,2018,9044,31070.2467,3546.831815068493,FALSE,0.3921751232937299
MEX,MX,hyd,2018,12117,32621.8766,3723.9585159817348,FALSE,0.30733337591662413
MEX,MX,nga,2018,28432.1467,195611.6609,22330.098276255703,FALSE,0.7853820716342781
MEX,MX,nuc,2018,1711.8246347031964,14995.5838,1711.8246347031964,TRUE,1
MEX,MX,oil,2018,15980.0733,35958.263,4104.824543378995,FALSE,0.25687144647696925
MEX,MX,ore,2018,951,5434.8076,620.4118264840182,FALSE,0.6523783664395565
MEX,MX,sol,2018,2555,1344.7054,153.50518264840184,FALSE,0.06008030632031383
MEX,MX,wnd,2018,4875,12869.2902,1469.0970547945205,FALSE,0.30135324200913244
MKD,MK,bio,2018,6.170091324200913,54.05,6.170091324200913,TRUE,1
MKD,MK,coa,2018,675,2848.2747,325.1455136986301,FALSE,0.48169705733130386
MKD,MK,hyd,2018,673.735,1791.3664,204.49388127853882,FALSE,0.3035227222550985
MKD,MK,nga,2018,220,745.876,85.14566210045662,FALSE,0.38702573682025737
MKD,MK,nuc,2018,0,0,0,FALSE,0
MKD,MK,oil,2018,91,47.478,5.41986301369863,FALSE,0.05955893421646846
MKD,MK,ore,2018,0,0,0,FALSE,0
MKD,MK,sol,2018,21,22.789,2.60148401826484,FALSE,0.12388019134594476
MKD,MK,wnd,2018,36.8,97.338,11.111643835616439,FALSE,0.3019468433591424
MLI,ML,bio,2018,5.989554794520548,52.4685,5.989554794520548,TRUE,1
MLI,ML,coa,2018,0,0,0,FALSE,0
MLI,ML,hyd,2018,183.7,1229.0243,140.29957762557078,FALSE,0.7637429375371301
MLI,ML,nga,2018,0,0,0,FALSE,0
MLI,ML,nuc,2018,0,0,0,FALSE,0
MLI,ML,oil,2018,456.6,1636.6665,186.83407534246575,FALSE,0.4091854475305864
MLI,ML,ore,2018,0,0,0,FALSE,0
MLI,ML,sol,2018,20,2.84,0.3242009132420091,FALSE,0.016210045662100457
MLI,ML,wnd,2018,0,0,0,FALSE,0
MLT,MT,bio,2018,1.0767123287671232,9.432,1.0767123287671232,TRUE,1
MLT,MT,coa,2018,0,0,0,FALSE,0
MLT,MT,hyd,2018,0,0,0,FALSE,0
MLT,MT,nga,2018,288.28,1695.4679,193.54656392694065,FALSE,0.6713839459100204
MLT,MT,nuc,2018,0,0,0,FALSE,0
MLT,MT,oil,2018,306.72,69.1152,7.88986301369863,FALSE,0.025723340550660632
MLT,MT,ore,2018,0,0,0,FALSE,0
MLT,MT,sol,2018,131.3,183.2893,20.92343607305936,FALSE,0.1593559487666364
MLT,MT,wnd,2018,0.1,0.058,0.006621004566210046,FALSE,0.06621004566210045
MMR,MM,bio,2018,0,0,0,FALSE,0
MMR,MM,coa,2018,160,994.1389,113.48617579908677,FALSE,0.7092885987442923
MMR,MM,hyd,2018,3255,14453.859,1649.983904109589,FALSE,0.5069074974223008
MMR,MM,nga,2018,1995,9430.4513,1076.5355365296805,FALSE,0.5396168102905666
MMR,MM,nuc,2018,0,0,0,FALSE,0
MMR,MM,oil,2018,729,83.0618,9.481940639269407,FALSE,0.013006777282948433
MMR,MM,ore,2018,0,0,0,FALSE,0
MMR,MM,sol,2018,48,12.9008,1.4726940639269408,FALSE,0.030681126331811266
MMR,MM,wnd,2018,0.00228310502283105,0.02,0.00228310502283105,TRUE,1
MNE,ME,bio,2018,0,0,0,FALSE,0
MNE,ME,coa,2018,225,1584.1951,180.84418949771688,FALSE,0.8037519533231862
MNE,ME,hyd,2018,652.38,2133.89,243.5947488584475,FALSE,0.3733939557595995
MNE,ME,nga,2018,0,0,0,FALSE,0
MNE,ME,nuc,2018,0,0,0,FALSE,0
MNE,ME,oil,2018,0,0,0,FALSE,0
MNE,ME,ore,2018,0,0,0,FALSE,0
MNE,ME,sol,2018,3,2.3,0.2625570776255708,FALSE,0.08751902587519027
MNE,ME,wnd,2018,118,143.9684,16.434748858447488,FALSE,0.13927753269870752
MNG,MN,bio,2018,0,0,0,FALSE,0
MNG,MN,coa,2018,2122,5609.1532,640.3142922374429,FALSE,0.30175037334469507
MNG,MN,hyd,2018,29,59,6.735159817351598,FALSE,0.2322468902535034
MNG,MN,nga,2018,0,0,0,FALSE,0
MNG,MN,nuc,2018,0,0,0,FALSE,0
MNG,MN,oil,2018,180,295.0348,33.67977168949772,FALSE,0.1871098427194318
MNG,MN,ore,2018,0,0,0,FALSE,0
MNG,MN,sol,2018,63,50.3834,5.751529680365297,FALSE,0.09129412191056027
MNG,MN,wnd,2018,156,521.7286,59.558059360730596,FALSE,0.3817824317995551
MOZ,MZ,bio,2018,0,0,0,FALSE,0
MOZ,MZ,coa,2018,58.5,0,0,FALSE,0
MOZ,MZ,hyd,2018,2207,13938.9389,1591.2030707762556,FALSE,0.720980095503514
MOZ,MZ,nga,2018,658.4,2770.9023,316.31304794520554,FALSE,0.4804268650443584
MOZ,MZ,nuc,2018,0,0,0,FALSE,0
MOZ,MZ,oil,2018,189.6,0,0,FALSE,0
MOZ,MZ,ore,2018,0,0,0,FALSE,0
MOZ,MZ,sol,2018,17,1.7442,0.1991095890410959,FALSE,0.01171232876712329
MOZ,MZ,wnd,2018,0,0,0,FALSE,0
MRT,MR,bio,2018,0,0,0,FALSE,0
MRT,MR,coa,2018,0,0,0,FALSE,0
MRT,MR,hyd,2018,48,240,27.397260273972602,FALSE,0.5707762557077626
MRT,MR,nga,2018,0,0,0,FALSE,0
MRT,MR,nuc,2018,0,0,0,FALSE,0
MRT,MR,oil,2018,511,1111.17,126.8458904109589,FALSE,0.24823070530520333
MRT,MR,ore,2018,0,0,0,FALSE,0
MRT,MR,sol,2018,86,20.7,2.363013698630137,FALSE,0.027476903472443453
MRT,MR,wnd,2018,34,110.8,12.648401826484019,FALSE,0.37201181842600056
MUS,MU,bio,2018,98.7667,454.0279,51.82966894977169,FALSE,0.5247686613987477
MUS,MU,coa,2018,172.5333,1259.5,143.7785388127854,FALSE,0.8333379052784906
MUS,MU,hyd,2018,60.44,124.7773,14.243984018264841,FALSE,0.23567147614600997
MUS,MU,nga,2018,0,0,0,FALSE,0
MUS,MU,nuc,2018,0,0,0,FALSE,0
MUS,MU,oil,2018,463.85,1223.4,139.65753424657535,FALSE,0.3010833981816866
MUS,MU,ore,2018,0,0,0,FALSE,0
MUS,MU,sol,2018,66.89,92.2674,10.532808219178081,FALSE,0.1574646168213198
MUS,MU,wnd,2018,10.63,15.1,1.7237442922374429,FALSE,0.16215844705902566
MWI,MW,bio,2018,0,0,0,FALSE,0
MWI,MW,coa,2018,0,0,0,FALSE,0
MWI,MW,hyd,2018,364,1384.1,158.00228310502283,FALSE,0.4340722063324803
MWI,MW,nga,2018,0,0,0,FALSE,0
MWI,MW,nuc,2018,0,0,0,FALSE,0
MWI,MW,oil,2018,210.9,182,20.77625570776256,FALSE,0.09851235518142512
MWI,MW,ore,2018,0,0,0,FALSE,0
MWI,MW,sol,2018,23,0,0,FALSE,0
MWI,MW,wnd,2018,0,0,0,FALSE,0
MYS,MY,bio,2018,777,880.7843,100.54615296803654,FALSE,0.1294030282728913
MYS,MY,coa,2018,9546,76192.5436,8697.778949771691,FALSE,0.9111438246146754
MYS,MY,hyd,2018,6148.1,26203.2959,2991.2438242009134,FALSE,0.4865314201462099
MYS,MY,nga,2018,14074.5,66009.6801,7535.35160958904,FALSE,0.5353903591309844
MYS,MY,nuc,2018,0,0,0,FALSE,0
MYS,MY,oil,2018,2207.6,1128.4001,128.812796803653,FALSE,0.05834969958491257
MYS,MY,ore,2018,0,0,0,FALSE,0
MYS,MY,sol,2018,483,418.0163,47.718755707762554,FALSE,0.09879659566824546
MYS,MY,wnd,2018,1.15,0,0,FALSE,0
NER,NE,bio,2018,0,0,0,FALSE,0
NER,NE,coa,2018,40,215.0001,24.543390410958907,FALSE,0.6135847602739727
NER,NE,hyd,2018,0,0,0,FALSE,0
NER,NE,nga,2018,0,0,0,FALSE,0
NER,NE,nuc,2018,0,0,0,FALSE,0
NER,NE,oil,2018,210,305.9997,34.931472602739724,FALSE,0.16634034572733203
NER,NE,ore,2018,0,0,0,FALSE,0
NER,NE,sol,2018,20,11.6556,1.3305479452054796,FALSE,0.06652739726027398
NER,NE,wnd,2018,0,0,0,FALSE,0
NGA,NG,bio,2018,0,0,0,FALSE,0
NGA,NG,coa,2018,0,0,0,FALSE,0
NGA,NG,hyd,2018,2111,5468.6232,624.2720547945206,FALSE,0.2957233798173949
NGA,NG,nga,2018,15703,25889.9669,2955.4756735159817,FALSE,0.18821089432057453
NGA,NG,nuc,2018,0,0,0,FALSE,0
NGA,NG,oil,2018,0,0,0,FALSE,0
NGA,NG,ore,2018,0,0,0,FALSE,0
NGA,NG,sol,2018,19,27.0704,3.0902283105022827,FALSE,0.16264359528959382
NGA,NG,wnd,2018,3,0,0,FALSE,0
NIC,NI,bio,2018,176.6,666.6809,76.10512557077625,FALSE,0.4309463509103978
NIC,NI,coa,2018,0,0,0,FALSE,0
NIC,NI,hyd,2018,142.45,410.8998,46.9063698630137,FALSE,0.32928304572140193
NIC,NI,nga,2018,0,0,0,FALSE,0
NIC,NI,nuc,2018,0,0,0,FALSE,0
NIC,NI,oil,2018,808.66,1947.6208,222.33114155251138,FALSE,0.27493772605608213
NIC,NI,ore,2018,154.5,801.395,91.48344748858447,FALSE,0.5921258737125209
NIC,NI,sol,2018,13.96,23.985,2.738013698630137,FALSE,0.19613278643482354
NIC,NI,wnd,2018,186.2,800.591,91.39166666666667,FALSE,0.49082527747941285
NLD,NL,bio,2018,1122,5872.2065,670.3432077625571,FALSE,0.5974538393605678
NLD,NL,coa,2018,6988.6667,30057.0548,3431.1706392694064,FALSE,0.490962122899552
NLD,NL,hyd,2018,37,71.7132,8.186438356164384,FALSE,0.22125509070714552
NLD,NL,nga,2018,13699.3333,58905.6792,6724.392602739726,FALSE,0.49085546394726565
NLD,NL,nuc,2018,485,3524.9589,402.3925684931507,FALSE,0.8296753989549499
NLD,NL,oil,2018,222,1299.5018,148.34495433789954,FALSE,0.6682205150355836
NLD,NL,ore,2018,6.007031963470319,52.6216,6.007031963470319,TRUE,1
NLD,NL,sol,2018,4522,3201.4996,365.46799086757994,FALSE,0.08081998913480318
NLD,NL,wnd,2018,4393,10548.7974,1204.2006164383563,FALSE,0.2741180551874246
NOR,NO,bio,2018,196,386,44.06392694063927,FALSE,0.22481595377877178
NOR,NO,coa,2018,50,178.932,20.426027397260274,FALSE,0.4085205479452055
NOR,NO,hyd,2018,32701,139508.9263,15925.676518264838,FALSE,0.48700885349881773
NOR,NO,nga,2018,311,2691.5679,307.2566095890411,FALSE,0.9879633748843765
NOR,NO,nuc,2018,0,0,0,FALSE,0
NOR,NO,oil,2018,28,28.473,3.2503424657534246,FALSE,0.11608365949119373
NOR,NO,ore,2018,0,0,0,FALSE,0
NOR,NO,sol,2018,68,0,0,FALSE,0
NOR,NO,wnd,2018,1710,3879.2121,442.83243150684933,FALSE,0.25896633421453175
NPL,NP,bio,2018,0,0,0,FALSE,0
NPL,NP,coa,2018,0,0,0,FALSE,0
NPL,NP,hyd,2018,1128.705,4903.5732,559.7686301369863,FALSE,0.4959388238175487
NPL,NP,nga,2018,0,0,0,FALSE,0
NPL,NP,nuc,2018,0,0,0,FALSE,0
NPL,NP,oil,2018,70.41,0.12,0.0136986301369863,FALSE,1.94555178767026e-4
NPL,NP,ore,2018,0,0,0,FALSE,0
NPL,NP,sol,2018,53,0.678,0.0773972602739726,FALSE,0.001460325665546653
NPL,NP,wnd,2018,0.6463470319634703,5.662,0.6463470319634703,TRUE,1
NZL,NZ,bio,2018,267.306,572.0641,65.30412100456623,FALSE,0.24430473316934984
NZL,NZ,coa,2018,258,1583.3371,180.74624429223744,FALSE,0.7005668383420056
NZL,NZ,hyd,2018,5380.5,26293.3113,3001.5195547945204,FALSE,0.5578514180456315
NZL,NZ,nga,2018,1536.14,5707.1323,651.4991210045662,FALSE,0.4241144173086868
NZL,NZ,nuc,2018,0,0,0,FALSE,0
NZL,NZ,oil,2018,183.1384,11.6661,1.3317465753424658,FALSE,0.007271804140161025
NZL,NZ,ore,2018,957.2,8013.4127,914.7731392694064,FALSE,0.9556760752918997
NZL,NZ,sol,2018,90,97.1616,11.091506849315069,FALSE,0.12323896499238965
NZL,NZ,wnd,2018,689.45,2121.9544,242.23223744292235,FALSE,0.35134126831956247
OMN,OM,bio,2018,0,0,0,FALSE,0
OMN,OM,coa,2018,0,0,0,FALSE,0
OMN,OM,hyd,2018,0,0,0,FALSE,0
OMN,OM,nga,2018,9727.9,36658.6511,4184.77752283105,FALSE,0.4301830326001553
OMN,OM,nuc,2018,0,0,0,FALSE,0
OMN,OM,oil,2018,902.1,1005.5339,114.78697488584476,FALSE,0.12724418011954855
OMN,OM,ore,2018,0,0,0,FALSE,0
OMN,OM,sol,2018,8,0,0,FALSE,0
OMN,OM,wnd,2018,0,0,0,FALSE,0
PAK,PK,bio,2018,940,1010.0208,115.29917808219179,FALSE,0.12265870008743807
PAK,PK,coa,2018,2592,11574.7891,1321.3229566210046,FALSE,0.5097696591902023
PAK,PK,hyd,2018,9616,32980.6236,3764.9113698630135,FALSE,0.391525724819365
PAK,PK,nga,2018,13577,64794.3928,7396.620182648402,FALSE,0.544790467897798
PAK,PK,nuc,2018,1417,11663.2426,1331.4203881278538,FALSE,0.9396050727790076
PAK,PK,oil,2018,4960,19240.255,2196.3761415525114,FALSE,0.44281777047429666
PAK,PK,ore,2018,0,0,0,FALSE,0
PAK,PK,sol,2018,1169,1539.6055,175.75405251141552,FALSE,0.1503456394451801
PAK,PK,wnd,2018,1186,3007.2952,343.2985388127854,FALSE,0.2894591389652491
PAN,PA,bio,2018,8.1,45.7689,5.224760273972603,FALSE,0.6450321325892102
PAN,PA,coa,2018,420,483.3254,55.174132420091325,FALSE,0.13136698195259838
PAN,PA,hyd,2018,1776.653,7855.2,896.7123287671233,FALSE,0.504720014975982
PAN,PA,nga,2018,1076.5,623.4,71.16438356164383,FALSE,0.06610718398666403
PAN,PA,nuc,2018,0,0,0,FALSE,0
PAN,PA,oil,2018,412.378,1393.6722,159.095,FALSE,0.3857989514474584
PAN,PA,ore,2018,0,0,0,FALSE,0
PAN,PA,sol,2018,188.98,232.6358,26.55659817351598,FALSE,0.1405259719203936
PAN,PA,wnd,2018,270,587.8976,67.11159817351597,FALSE,0.24856147471672582
PER,PE,bio,2018,184.1,784.6716,89.57438356164383,FALSE,0.4865528710572723
PER,PE,coa,2018,135,342.98,39.15296803652968,FALSE,0.2900219854557754
PER,PE,hyd,2018,5363.26,30722.4404,3507.127899543379,FALSE,0.6539171883413034
